Phenotype,Timepoint,AL_Mean,AL_SE,1D_Mean,1D_SE,2D_Mean,2D_SE,20_Mean,20_SE,40_Mean,40_SE,Diet_FTestStat,Diet_FTestNumDF,Diet_FTestDenDF,Diet_FTestScaling,Diet_FTestPValue,Diet_PairwiseDifferences
CD4T_NKG2DposPercCD4T,16 months,-3.8475510636312493,0.12930038732161817,-4.115516947335691,0.1292741947615656,-4.157254619225374,0.12898028395808386,-4.106040312808786,0.1290571981012838,-4.072663350273529,0.12455953279603851,4.166917481750714,4,810.6155374772092,0.999920229404582,0.0023963242898192294,AL-2D:AL-20:AL-40
CD4T_NKG2DposPercCD4T,28 months,-3.5391504008565677,0.11986650536660995,-3.821615836307136,0.10987042088324757,-4.015984846674048,0.11029371630883616,-3.8599934062286287,0.10499428857451516,-3.852242140240961,0.10202492159550551,3.2119292990934465,4,468.5740771018601,0.9999993167864547,0.012829179970171148,AL-2D
CD8T_CD62LnegCD44negPercCD8T,05 months,-1.850789319244073,0.11981820891617287,-1.8549009753795234,0.11977081080448762,-1.8120431107815882,0.11966131808448666,-1.7823459172210887,0.11971688935829816,-1.7353537909765546,0.11499768343755622,0.840843894756435,4,902.650111878847,0.9998650841923892,0.4993506173630887,NA
CD8T_CD62LnegCD44negPercCD8T,16 months,-2.3883875220092974,0.12714373924432026,-2.135846106713111,0.12714827773659684,-2.1713173774061962,0.12664651592367843,-2.44024615109063,0.1267716378638798,-2.4690306162602695,0.12000860021667369,3.0627724805192456,4,773.4361101707556,0.999714274117414,0.01612561209879318,1D-40:2D-40
CD8T_CD62LnegCD44negPercCD8T,28 months,-2.825930630358121,0.1964411803343891,-2.898709050966579,0.1843346800329174,-2.846221756785061,0.18485320029911453,-2.9828878528658267,0.17853727660254268,-3.0575925109758755,0.17507735913219116,0.6351973213674447,4,467.4595047245712,0.999999788334687,0.6376087684759645,NA
CD8T_CD62LnegCD44posPercCD8T,05 months,-2.5478430836908084,0.11361580906262037,-2.7176360437214027,0.11355958136399182,-2.6969574014670386,0.11340836990821891,-2.6233072032918114,0.11348504888945274,-2.6157122230652017,0.1077526763279603,0.6430162203358458,4,856.6786606223385,0.9996871579841826,0.6319320876007195,NA
CD8T_CD62LnegCD44posPercCD8T,16 months,-1.5671821805579795,0.11415066961905701,-1.878227221273042,0.11429323439185798,-2.0271184455873867,0.11353252924423003,-2.171029003025756,0.11370576770186863,-2.4136945781219428,0.10616268096944527,17.03127419678881,4,634.730401761012,0.9989923363732363,2.818354204772994e-13,AL-2D:AL-20:AL-40:1D-40:2D-40
CD8T_CD62LnegCD44posPercCD8T,28 months,-1.0858781115790195,0.15326078754990805,-1.4968534349504514,0.14319005676722887,-1.377188659561086,0.1436208400621623,-1.6475272813784576,0.13835084695975639,-1.9407140434612435,0.1354532672899912,9.91009236762696,4,467.62732667770126,0.9999997354979454,1.0533255564823164e-7,AL-20:AL-40:1D-40:2D-40
CD8T_CD62LposCD44negPercCD8T,05 months,0.4585342211966166,0.10772031084434254,0.5934148619332873,0.10767367724534833,0.47553487683954876,0.107560881297633,0.4272154034827057,0.10761811387705296,0.42269935562391747,0.10294057279877285,1.3198247470044269,4,890.9094098653686,0.9998173638590103,0.26073429971237405,NA
CD8T_CD62LposCD44negPercCD8T,16 months,-0.572375374198284,0.12148947990033276,-0.23735978082523834,0.12164899298530488,-0.15836283138862522,0.12082727778472828,-0.08657766708316338,0.12101376484210889,0.16328961741828937,0.11297981449586858,10.228828086288125,4,628.6421914028919,0.9989560251032922,4.989217038065117e-8,AL-2D:AL-20:AL-40:1D-40
CD8T_CD62LposCD44negPercCD8T,28 months,-1.806985394912212,0.17513435918170508,-1.3466674098904132,0.1572712372870758,-1.2793199462798541,0.15800937895547237,-1.1986726876733238,0.14842923673537015,-1.0043206854172577,0.14290232138504302,3.9728522337762056,4,470.23131475246305,0.9999980190452643,0.0035080851658573064,AL-20:AL-40
CD8T_CD62LposCD44posPercCD8T,05 months,-2.0381465157566847,0.08063742792539304,-2.1427843877832293,0.08059421122532613,-2.063871739569347,0.08046211158519118,-1.9533929102824783,0.0805290529403522,-2.0721002442850085,0.0760401460019635,1.3190452674761681,4,807.5744529214597,0.9995002323238661,0.2611216158828912,NA
CD8T_CD62LposCD44posPercCD8T,16 months,-1.2037361522793528,0.10076083501339261,-1.3707222926209557,0.10095025818662354,-1.445390229537253,0.10018733977444982,-1.1399080272326816,0.10035572555811383,-1.4041728196939363,0.09376024829246375,2.0422310490173676,4,579.1370125069506,0.9986377824432844,0.08707626252377482,NA
CD8T_CD62LposCD44posPercCD8T,28 months,-0.513748428937091,0.17894402503073772,-0.5064200518449505,0.16641489499424594,-0.5720411193824811,0.16694992920787613,-0.35784503032459725,0.1603722944521568,-0.43763450567651285,0.15674082047821475,0.48723952478682714,4,467.8218911534843,0.9999996664224646,0.7451275374518491,NA
CD8T_NKG2DposPercCD8T,05 months,-3.1932558250730136,0.08284633869561686,-3.3104896958453867,0.0828006176250619,-3.3274464920271702,0.08263633679711428,-3.318902314024547,0.08271951713953417,-3.2753172895033726,0.07786139769628021,0.8743979966575812,4,742.7517229062221,0.9992332230658282,0.4787797274950275,NA
CD8T_NKG2DposPercCD8T,16 months,-2.1386509769353377,0.10967654540485491,-2.5755855290462093,0.10987668526685387,-2.5148644730240117,0.1090543430200152,-2.5585136021305126,0.10923630237026379,-2.5949118007052796,0.10204205759392755,5.1805326369873,4,583.6241814617193,0.9986684892490125,4.1678319944026655e-4,AL-1D:AL-20:AL-40
CD8T_NKG2DposPercCD8T,28 months,-1.5283549267315502,0.14297642249376585,-1.726003837828189,0.12669540167401527,-1.5573097325360736,0.1273501618239223,-1.6929630719475308,0.11859666622741154,-2.161868859082976,0.1133920940130393,4.858067651966193,4,471.98039639498757,0.9999955924991588,7.569544839523106e-4,AL-40:2D-40:20-40
DNT_B220posPercDNT,05 months,-1.6903239186881904,0.08934457207490903,-1.717321123338234,0.08930483799043165,-1.677866034483103,0.0892071164013237,-1.7112658463969792,0.08925669555306283,-1.8031939573536302,0.08526074274632384,1.2514440886883471,4,886.125690557101,0.999798680390006,0.2875728206590272,NA
DNT_B220posPercDNT,16 months,-1.7591164501266319,0.11648609030614301,-1.9992825594914558,0.11646860400562287,-2.0295583253330762,0.11612496831437912,-1.5267971830688793,0.11621323688895677,-1.2212868269223962,0.11119380029647655,33.386989804245445,4,800.6734340171034,0.9998555420022134,8.806884274245528e-26,AL-20:AL-40:1D-20:1D-40:2D-20:2D-40:20-40
DNT_B220posPercDNT,28 months,-1.8641296943033503,0.14722949061576862,-1.792227602373535,0.14112795924858762,-1.694825976812806,0.14138998139404182,-1.5028877352005057,0.13825457067923058,-1.099250960232519,0.13656376996194625,17.291275568341312,4,466.8065837310314,0.9999999365635257,3.0739832818777584e-13,AL-20:AL-40:1D-40:2D-40:20-40
DNT_CD25posPercDNT,05 months,-2.8516835755160144,0.10058556952344802,-2.814077831927589,0.10054147269558392,-2.8389964771144887,0.10043400048239573,-2.7852096568191036,0.10048852943972354,-2.7060417105092496,0.09606013745549224,1.402272834214146,4,888.7628840246814,0.9998089427196463,0.2312698519119128,NA
DNT_CD25posPercDNT,16 months,-2.69321014822836,0.10682984096748258,-2.419278293781483,0.10697224640159635,-2.4382543539737864,0.10624640006555539,-2.588922833353523,0.10641095432606393,-2.2780965946117644,0.09934545716067378,3.8051416689172455,4,626.7600772422959,0.9989446860431096,0.004573084880608904,AL-40:20-40
DNT_CD25posPercDNT,28 months,-2.69228116897797,0.20123001237697608,-2.359104290128433,0.18327015892293372,-2.38074126959832,0.18402637185664797,-2.2344762277573857,0.17446631702631876,-1.9497692901880077,0.16906784706571826,3.0534732341702,4,468.9981951402767,0.9999990581403801,0.016743262248588436,AL-40
